,id,song_title,artist,mp3,genre,votes
65,18WhWzFnqEbE04y4H5Y13z,Hell On Wheels,Brantley Gilbert,https://p.scdn.co/mp3-preview/a356b74d8e4fc4dcec0d5a6c2801602e2617ed2e?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,3.0
64,17B1eRYbcpI808XW81JnMw,Get Em Up,Tim Montana,https://p.scdn.co/mp3-preview/1220a0fd5b039db6b79abfd9d7772320c044fd5d?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,3.0
220,5qFutEoup5Nh5wIhyKee5d,Blame It On The Double,Cory Marks,https://p.scdn.co/mp3-preview/719764253bfd44f9fbf0a50a794b9a5dc940d8b9?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
221,2D3JfPyY2LkzXgNOb7qziR,red (feat. Morgan Wallen),HARDY,https://p.scdn.co/mp3-preview/35b119eff4b7bcd955ef8099ba951894b4836be8?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
222,3dV1fjKOlLnaNK5MeZHXGv,Cold Beer Calling My Name,Jameson Rodgers,https://p.scdn.co/mp3-preview/31bf0a5e35d9415767b7bde23964f436265e3ad6?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
223,4lb3LoC5Xa5FbL9uB0n3R9,Bitch,Whiskey Myers,https://p.scdn.co/mp3-preview/76081340508b68c2d7ac761f0d20b105d884e426?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
219,2CCE5O5r5SErRUVFAejCQE,Sunshine Babies,Justin Moore,https://p.scdn.co/mp3-preview/76e06aa2a5c779d8179e7a7525e1f2a2f74c1b18?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
224,2GgIDaPLsowybB3WgxLWUj,Pickin' Wildflowers,Keith Anderson,https://p.scdn.co/mp3-preview/337f41fefee4d0488cfdfbbd9d110c3674bf0aba?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
225,2KIlRbwYuRiD1U7DFceJK2,Whiskey in a Wine Glass,Whelan Stone,https://p.scdn.co/mp3-preview/76e120f52855039a69f1a436d2185ffc533cf37b?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
226,4llYMkhHa1w7UAdDFRQcEZ,Lights Come On,Jason Aldean,https://p.scdn.co/mp3-preview/4fa06a4582676f5b6cdb854a6a85cb97876f21df?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
232,3UgZU8rv4G9O6Y47dBRrWM,How I Got To Be This Way,Justin Moore,https://p.scdn.co/mp3-preview/06544a9b7ae01964ec21cb5ab9f502ddd1fd3493?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
227,5mOAXvYO4xSppP2NmrBhQu,"To Hank (feat. HARDY, Brantley Gilbert & Colt Ford)",HIXTAPE,https://p.scdn.co/mp3-preview/01f0db3fdc27663b2ea35ab25b8d9bc727791bb9?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
228,3bvr2R5FUjrC3orh47Qe5V,How Am I Doin',Dierks Bentley,https://p.scdn.co/mp3-preview/f772b8e23d1c2cd6dd327c102c4df12d0b89f75f?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
229,5lH14PEjAXYuMTz0Dd4L1D,Stick That In Your Country Song,Eric Church,https://p.scdn.co/mp3-preview/e866c07741d113c41a8ded1df686cc3a1f73ce20?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
230,2LEparJLsmYGlf51zAquu8,There's Always Next Year,Corey Kent,https://p.scdn.co/mp3-preview/3a173cc4c74c9a6d5586c24df5e20756685b7076?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
231,4oNRSiodl43zieCRCVwbeO,Where I've Been,Matt Mason,https://p.scdn.co/mp3-preview/1247511340eb0737ef5c6fe5a7c5b69e36a19bb0?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
233,2Oloty067EQBgjKDe4k4VM,Mama Don't Get Dressed Up For Nothing - with LANCO,Brooks & Dunn,https://p.scdn.co/mp3-preview/6e33919055e6b80b8807e0f10d3a4a600f8eec00?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
234,6oxnGK33oeSRC5RTRoKZZq,Born American,Brodie Stewart,https://p.scdn.co/mp3-preview/c8b8dec459847301e7cb12340e4e1b55f03e02aa?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
217,5sRNw5nGGirWXvxECIxpSX,Huckleberry,Daniel Lee,https://p.scdn.co/mp3-preview/8191d4737ae9e7e4a56de421eb7a0d1e42ac0304?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
235,48tAdjG4ng2JfECa7OQujk,The Weekend,Brantley Gilbert,https://p.scdn.co/mp3-preview/2a918956d30be9ea297a69d94728a59b977710d4?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
218,3fHhEDmEFKI8BlZMlrcHgT,Pour Whiskey on My Grave,Jacob Bryant,https://p.scdn.co/mp3-preview/9ac08ed807f52a4db5816a92136279a69bb9db6f?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
202,3U1ebcYLCZGhXUefbLM80m,Merica (feat. Earl Dibbles Jr.),Granger Smith,https://p.scdn.co/mp3-preview/0be41957ee4d98afaa74944b4be16aabb260a21e?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
216,4j6mrg4fGP1MVfOPN740VJ,Long Haired Country Boy (feat. The Rockin' CJB),Cody Johnson,https://p.scdn.co/mp3-preview/1937bda9fcd3c17eea7540ad0f8b167d8ed5a3c1?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
215,3fgVZPySJ6fbCIm4r2PitX,Welcome to the South,Dave Fenley,https://p.scdn.co/mp3-preview/cd799d166e095a6ba1d592dd8a3406fdea91be86?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
196,32C5of1pAeU7IeEbGiLWAo,Yee Haw,Jake Owen,https://p.scdn.co/mp3-preview/014e00fc2c6030cefceca68c082d52bb152b0791?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
197,5JbPnvcZEIP59x7g1XZCGy,"Work Hard, Play Harder",Montgomery Gentry,https://p.scdn.co/mp3-preview/a587d634d9f5ebfb0bcfb9b6d7bdfd7760ffb95c?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
198,2waqziap5FGmBpD17H9u4M,More Than One Year,Jacob Bryant,https://p.scdn.co/mp3-preview/bba0c0a324121f71b66940c3adea1b999151d6c4?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
199,31fVD0q2ooBFCa2DT3PjBr,High Time,Nickelback,https://p.scdn.co/mp3-preview/b9888d3c05ac01b4e74728d29a43b78a969a9b94?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
200,2zGwTVTX72gsS91J7Tv8ug,I'm Done,Koe Wetzel,https://p.scdn.co/mp3-preview/26b72922058cdb8cfff302577955c4cf86b0e885?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
201,5iPAaPFEMm9adSSaD5vCid,Kiss My Ass,Sam Grow,https://p.scdn.co/mp3-preview/d887c512ad4fc543e4083585e7e68178ad392fd7?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
237,0PspNrE4MSjr1JeB4OW0jn,She's Country,Jason Aldean,https://p.scdn.co/mp3-preview/f334eab3a6e114f979f0eb0d7db397a012d23301?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
203,4t2AnYhvH7gr59zLJ5Cn6c,The Way She Rides,Luke Combs,https://p.scdn.co/mp3-preview/855d6aa40bf43ecb74a77638a590bcef22119136?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
204,2P38H0wA557qiDpZ09M2dn,Million Miles,Kody West,https://p.scdn.co/mp3-preview/70d833af15fa7670cb5f70d6ae841138450a17a6?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
205,1yVEaf8KF3drHx0OD8FAGd,Evinrudin',Muscadine Bloodline,https://p.scdn.co/mp3-preview/7551d05ed03929968c6647e68bd24f6fe2104aaf?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
206,1yj1ZztSGITJ5Nf4mfH92c,Spin You Around,Morgan Wallen,https://p.scdn.co/mp3-preview/91ddcd47c50b5d363ec8edb076f3c088eca73325?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
207,4fkUsaC0dJfHp5N1kIrZlr,Workin' (feat. Alexander King),SMO,https://p.scdn.co/mp3-preview/46d5aa907f89d3e8c1f5664eaba18d6596725b37?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
208,1z6wl2rwKatfmza6usanWw,After A Few,Travis Denning,https://p.scdn.co/mp3-preview/fd631bb6070709c01d640c6654bfbf66da7c3c71?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
209,3hxE4hDy1kEYt1LBnpvD4e,Pull Me Under,Aaron Lewis,https://p.scdn.co/mp3-preview/33b6f2f6a80f28ac94ccbc99775c21cd81c98992?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
210,21V7HhlqIMKvzLmMwRzIHu,When Country Comes Back,Colt Ford,https://p.scdn.co/mp3-preview/e9b9550ec0b7dd531597644a40686848fd3d28c7?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
211,234b78OfdcMEdil8nT09zA,Hicktown,Jason Aldean,https://p.scdn.co/mp3-preview/0df1f1747b22ee7b6ad37469b5323d64d1f1cd84?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
212,23v5zAcztT3PBLty6gvFgm,More Than The Shine,Bryan Martin,https://p.scdn.co/mp3-preview/f8da1865a82df2c98fa4339ca89662d1e25ef360?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
213,5wuOWOnmXlH5mc3wTRfsx7,Pickin’ Up Girls (feat. The Cadillac Three),Dillon Carmichael,https://p.scdn.co/mp3-preview/139707a454d0288915d95483c407ff6be38c6889?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
214,5wane5dFpp8xgriui6y0c7,Ol' Red,Blake Shelton,https://p.scdn.co/mp3-preview/a470276cb45c235d8dfe4ad0111ad19846f5e390?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
236,0o5COzivSDio5KlenvtaNF,It'z Just What We Do,Florida Georgia Line,https://p.scdn.co/mp3-preview/8d0cbf51750714b39c01f4dd44f5508859ab07a8?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
251,6vBbirJ0n9L0j1XPtWlG6T,Good Die Young,Koe Wetzel,https://p.scdn.co/mp3-preview/1342c397a451f970a6e5254e8510a433638cfdaa?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
238,7hvO2qCwJVZxiyoA7c9i5d,BLOW (with Chris Stapleton & Bruno Mars),Ed Sheeran,https://p.scdn.co/mp3-preview/40f750ed30d88b0be8552a1924c987699ad348a4?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
270,0DzSppfa0VaEKL5KUdHrqu,Rowdy Reputation,Frank Foster,https://p.scdn.co/mp3-preview/8161081fa37f8e94b49bebada12443fb636fc819?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
262,0lo44qTz7ajiM7CQ67OpZb,Hammer,Troy Cartwright,https://p.scdn.co/mp3-preview/31f52b912e091927885df95e2e79dd5349d2a897?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
263,0cvmA0xg8FkzKvBnO8987X,South On Ya,Luke Combs,https://p.scdn.co/mp3-preview/8572bcd4adaf360b989f3e183551116db077e1f2?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
264,7ptJYMKI7Y1iWdqEZtBMGE,Something to Talk About,Koe Wetzel,https://p.scdn.co/mp3-preview/f3fccc34aeaac160ffeb20e6d89424c4bed5991c?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
265,7ndDjjFDzw6Q68TmIzgHep,Wasted (feat. Kodak Black & Koe Wetzel),Diplo,https://p.scdn.co/mp3-preview/bdcae3f532d4ae575feee0e73c8cab420346850c?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
266,0KbCBafoO4ShzNvkcY2cJe,Black Powder Soul,Taylor McCall,https://p.scdn.co/mp3-preview/d0ada75cd317375df072c034d4b922eb79e68203?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
267,7hRYe2leI1LApYuc2vnsq6,4X4,HARDY,https://p.scdn.co/mp3-preview/18ea32ddcf8e6c3213a50cd706417f47a2028af4?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
268,0YVdTI4w1BEqSjGNXcRjX1,REDNECKER,HARDY,https://p.scdn.co/mp3-preview/8acb3c62133e3466aa030b9e111e9a93d1639fe3?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
269,6sEVFnBN97Fcq065OsUMVI,Whole World Gone Crazy,Whiskey Myers,https://p.scdn.co/mp3-preview/b166170d7bc6018df7e18674f1654130207fe6c2?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
271,6qiXPsQCoy5qNSXbjShJ40,High on That Mountain,Tom Yankton,https://p.scdn.co/mp3-preview/dd5fb7fc01531d5910d9b82698e604cb71e6b727?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
239,0gVni0CzLUorl3ev8zN2gc,"Goin’ Nowhere (feat. HARDY, Morgan Wallen & Chris Shiflett)",HARDY,https://p.scdn.co/mp3-preview/e9481bc5990dc085079b39220a0f0b170e93c5b4?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
272,0ysCB1Jg4hli0XlEWlipo7,Heart On Fire,Eric Church,https://p.scdn.co/mp3-preview/a5673f383a9a1c4fbdbcd9121c9c2262992b2914?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
273,6rykzqX9qJLK7GT5pLsJde,"Mack Truck (feat. Moonshine Bandits, D. Thrash of Jawga Boyz, and John Rich) - Hick-Hop Version",Cowboy Troy,https://p.scdn.co/mp3-preview/b7dcfce03eb9bf9dba2c6732f0a99c6880fbdaa3?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
274,7grWGhX8SHNmyGOkMNVMCt,There Was This Girl,Riley Green,https://p.scdn.co/mp3-preview/d3bca178eede1ca2b2ace05c90d8fc3c55e1a7c1?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
275,0RuKIQ5hb8ihAJg90dTjyI,Stillhouse Blues,Black Mountain Whiskey Rebellion,https://p.scdn.co/mp3-preview/e928e58e125e9f8fea0a7f9c1002b117ca8b35c0?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
276,0yficttR8azHFXRhMkCA4r,Run Wild,Clayton Anderson,https://p.scdn.co/mp3-preview/a8d9bb1c92c351406d2025219ef49f527306a719?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
277,7xSStdDGRF1geGue4d07JI,Southern Mother Fucker,Daniel Lee,https://p.scdn.co/mp3-preview/7e01e3eaa82ec08f1b36841417ab6642a7992418?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
278,7fmOf9QhS2PBQ35sS1llQD,Waitin On Hank,Dry County,https://p.scdn.co/mp3-preview/e8453d773d713232f7e87c68b50873c82daa3dce?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
194,35rnR1gNLlnTB8pDHEHewB,Blue Collar Boys,Frank Foster,https://p.scdn.co/mp3-preview/b93db85ffb2d519c150abdb712875423e5d128a2?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
261,7aqYYifyPQmuwWo7g4XWkR,Some Things Never Change (feat. HARDY),Dallas Smith,https://p.scdn.co/mp3-preview/1ee2ee39157902c39467487d69773930b714063a?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
260,6xscb3IfPqwanr2IoG5c8d,Ain't My Day,Corey Kent,https://p.scdn.co/mp3-preview/bfb1c77b7f4c2ffda732b0a527ed60aae640de62?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
259,6xTUugw5mF45X4yuUa0i28,Die Rockin,Whiskey Myers,https://p.scdn.co/mp3-preview/52382a82a831502091005c2b82ec36b350bb778f?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
258,6x1mY23VCOpjiBMD4RIiD0,Locomotive,Miranda Lambert,https://p.scdn.co/mp3-preview/6022d207385a7a8c09aeb55be427aeb217dbf4a5?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
240,0CMZloSXMzMa9uQidsjH44,That’s Damn Rock & Roll,Eric Church,https://p.scdn.co/mp3-preview/863b8dedf1ec57486b0e71010a0558f0ac542a02?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
241,0kJeo33oWW6Nx4tkUNPshJ,Hillbilly Shoes,Montgomery Gentry,https://p.scdn.co/mp3-preview/48ad4d3c08830c72de231e1e76e0fc343ddbc1e1?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
242,6ttWS9HFc1fkvIjPTko8EJ,Cloud of Dust (feat. The Gronkowski Brothers),LOCASH,https://p.scdn.co/mp3-preview/e384f05261da1dc1ebae51e5f06701ed1fae63b1?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
243,7tmoR8oPuOskn1Jj6VUBp5,Already a Dead Man (feat. Billy Dean),Jason Pritchett,https://p.scdn.co/mp3-preview/9422713930a0ac9a90993935f45a50d4fbe2b05c?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
244,71mtEF3vsoKtIapozuzjb8,Midnight Rider's Prayer,Brothers Osborne,https://p.scdn.co/mp3-preview/94912bb22aba95128ddb9c676f03f31114dba002?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
245,0ZOTahGHXAJjKZXtW8aDT6,Crazy Angels,Carrie Underwood,https://p.scdn.co/mp3-preview/12319378a274c4e47e1401e789531f994a089862?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
246,0OPcMpjhDyILRccj05f6S6,TRUCK,HARDY,https://p.scdn.co/mp3-preview/4d6da29bf9d5e6dceb3f34346c0c1618c61c9f48?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
247,7IWV29mryrqtO0JVgnPtfv,Cold As You,Luke Combs,https://p.scdn.co/mp3-preview/8c59bd6aaa3f22b642dc24f26387c48b421c101b?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
248,0BQpyaFrb78b9uobWNheqx,Wild Hearts,Keith Urban,https://p.scdn.co/mp3-preview/f2686b1e7a79acea351e3125fe41a1b2e854261f?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
249,7DlENkBgvybu7rgnz5TyWb,Good One Comin' on,Blackberry Smoke,https://p.scdn.co/mp3-preview/8244fefdb621b71a6644e46e03fc2774e6720c8a?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
250,6v0yU80oIsWM4jv848JWgE,More Than One Year,Jacob Bryant,https://p.scdn.co/mp3-preview/f24c7979f0708a493b5e084b2dc578204b08f0e5?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
252,79JAw296lCbgzq8dm4h4tD,All of These Years,The Steel Woods,https://p.scdn.co/mp3-preview/b717fa578f8186dfc6ae8bdb72a53a1c0890cc6b?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
253,0GoXEhMzYwI1LCaohRqxGl,Gasoline,Whiskey Myers,https://p.scdn.co/mp3-preview/058455263af5d4fd22b33d452ee1aa5ed20cf64f?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
254,05DejmhRYCktQogzOVX1H9,Let the Moonshine,Luke Combs,https://p.scdn.co/mp3-preview/d8fb76d0f803c8a9a2d35b04cdb6e8cd7ad31b13?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
255,0NBaQcjwg7ROSc8qosY5Fj,Lightning Bugs and Rain,Whiskey Myers,https://p.scdn.co/mp3-preview/1debe401fa0b2e48525176d920d65289d39d5d69?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
256,79ewdqlQ9TFNdXgOkIanxa,Party Like Cowboyz - Galactic Version,Big & Rich,https://p.scdn.co/mp3-preview/7efba50856194e0a2668f82eae342b00f9918bc8?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
257,0rX4YStqUt1k1VEBe1U4HJ,Small Town Throwdown,Brantley Gilbert,https://p.scdn.co/mp3-preview/a20ef3d4fbf86ca17198c9428ff3987d2ec35844?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
195,5KbFxXtgCIceOab1vKNjVT,More Beer,Lee Brice,https://p.scdn.co/mp3-preview/dc92379969579a7083af3b04e12cdf9d3394ecfa?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
140,47AbGEgg7B33psQDmIygKz,Sunday Drunk,Them Dirty Roses,https://p.scdn.co/mp3-preview/5957e882245d691b79ed2f8cd3d7d9942fc441a6?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
193,39FwE8edwuyiaa4PrGBkP7,Boys 'Round Here (feat. Pistol Annies & Friends),Blake Shelton,https://p.scdn.co/mp3-preview/462ed45aa32d848c90a4be54002e4014a6c1d66e?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
138,48r61fmMtlyjaMgXhi0Go6,BOOTS,HARDY,https://p.scdn.co/mp3-preview/6d532d685d0b4a3fb1879866d96d330ec28f4bd4?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
130,4b9QEoSGgftEImfWIneSjo,If You Want A Bad Boy,Brantley Gilbert,https://p.scdn.co/mp3-preview/638fd98f7e2d246fcfa4bce4734b95af37160f7e?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
131,6MYIYCnsUG0p6WcqdxLyHq,What Do I Know,Robert Counts,https://p.scdn.co/mp3-preview/f4520cc1d2831d0fcb9047133eb4913defeffc46?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
132,1gQf9pbGGzVkph7BUfwi6X,Turn up the Night,Upchurch,https://p.scdn.co/mp3-preview/e27f7b81ec4acf86ae927f245731c90fd3270ea5?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
133,1mMLMZYXkMueg65jRRWG1l,When It Rains It Pours,Luke Combs,https://p.scdn.co/mp3-preview/f6c0acfe8b0468c1e23c077025e920dfeaa7325b?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
134,6MoyiRPmFwVnkhaZhkyksG,Pickin' Wildflowers,Keith Anderson,https://p.scdn.co/mp3-preview/fd6786e7427a938570d17cae049278ad2275ed44?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
135,31FQIu614BirR4zMA76c1c,Hold Up,Corey Kent,https://p.scdn.co/mp3-preview/0656f2cac4fdfb1ea443f4abc53864ec44a039cf?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
136,1OC5mT0y70WtBjxrnFc8cv,Truck Yeah,Tim McGraw,https://p.scdn.co/mp3-preview/1e49cb2c2cdc63a720d7e58a488272f67d588208?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
137,1N9BUdf9NBjMjiulWOAXwA,Daisy Dukes and Cowboy Boots (feat. Big & Rich),Cowboy Troy,https://p.scdn.co/mp3-preview/411385e263419a59206ec5e0b1feb174ab83eac8?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
139,0zvFpizoPkjXNuii0mYjb7,Now You Know,Jon Langston,https://p.scdn.co/mp3-preview/9a66de12bcad4228ccc4dd0b82073b752321e9e1?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
150,3y8xKFhQWc8DARB3fuGMGA,Hell Right (feat. Trace Adkins),Blake Shelton,https://p.scdn.co/mp3-preview/9fa327c4db438ad817801bdfa64e7d733ed72a0f?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
141,46ReZjLTWpWQo6U7g3m2Qg,Northern Redneck,Aaron Lewis,https://p.scdn.co/mp3-preview/181520f0b1d90ee63d0b8c369392561dc050acba?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
142,6lFVmakxYOXqtBtkbGXrOD,Ramon Ayala,Giovannie and the Hired Guns,https://p.scdn.co/mp3-preview/f63b919ad49cd428b3e456cbb778b3cee420ed10?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
143,44Yx0jcGJtgez04gBTea8R,Halos and Horns,Allie Colleen,https://p.scdn.co/mp3-preview/70391635f6fcb8a5cb5a2f6603ab0ce6a55c3d9e?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
144,6l0j6PTbFsGqZWHv0CU53f,Redneck Side of Me,Jamey Johnson,https://p.scdn.co/mp3-preview/04a351ea91b611ba97f365e798321daaba362e9d?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
145,6kEKWnjcoD5RxxvzhbaWBh,Gettin' Warmed Up,Jason Aldean,https://p.scdn.co/mp3-preview/2d629ecc64649e4ed3ef29d8f76786d1c4bef1cb?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
146,42peTrp1kwTxD0L2BxM0A4,50 Years Too Late,Leith Loftin,https://p.scdn.co/mp3-preview/5e71931dc35710b792a29af2d38dab3ed8c9e27d?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
147,41MoaoWW7iea2MdNQQtxhv,Overrated,Giovannie and the Hired Guns,https://p.scdn.co/mp3-preview/bf2650c3c3dbd0fe16d2c386993606771f32ba7a?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
148,40OAMuxuJPssTKQ4gdU1JA,Sleeve,Nate Smith,https://p.scdn.co/mp3-preview/b91991d7d98b67f475ff1a50e5fc30931ccc1365?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
129,4aGG4VOWGv9RwlYQNsBrkE,Caught Up In The Country,Rodney Atkins,https://p.scdn.co/mp3-preview/2bbc3f79bc8c94ab0820b6475f7212379b6372e2?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
128,4a1oIihVt6xSnDRpgX387M,Burning Man,Dierks Bentley,https://p.scdn.co/mp3-preview/02655ed442765b7e75223d94edc43750a0d8cd65?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
127,1d1PdlZXgRqwJa7Q80IJye,This Beard Came Here to Party (feat. Billy F Gibbons),Tim Montana,https://p.scdn.co/mp3-preview/7b8913a83b7d8ae41f17036d3a9e8344369eec9f?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0
